Id,Title,Name in Hebrew,Name in German,Pseudonym,Gender,Date of birth,Place of birth,Date of death,Place of death,Occupation,VIAF ID
person1826,צבי הירש מייזיל,"צבי הירש מייזיל (חו""בק זאלקוי)",צבי הירש מייזיל,,,,,,,,
person1827,צבי הירש מייזיל,"צבי הירש מייזיל (חו""בק זאלקוי)",צבי הירש מייזיל,,,,,,,,
person1828,צבי הירש מייזלש,צבי הירש מייזלש,,,,,,,,,308273350
person1829,צבי הירש מירלש,צבי הירש מירלש,צבי הירש מירלש,,,,,,,,97476060
person1830,צבי הירש מירלש,צבי הירש מירלש,צבי הירש מירלש,,,,,,,,97476060
person1831,צבי הירש מלונדן,צבי הירש מלונדן,,,,,,,,,
person1832,צבי הירש מלונדן,צבי הירש מלונדן,,,,,,,,,
person1833,צבי הירש ראזאנים,צבי הירש ראזאנים,,,,,,,,,
person1834,"צבי הירש ראזאנים (הרב אב""ד דק""ק לבוב וקרייז)","צבי הירש ראזאנים (הרב אב""ד דק""ק לבוב וקרייז)",,,,,,,,,
person1835,צבי יהושע הלוי איש הורוויץ,"צבי יהושע הלוי איש הורוויץ (אב""ד טריביטש)",צבי יהושע הלוי איש הורוויץ,,,,,,,,293222038
person1836,"צדוק ב""ר יואך נויאן","צדוק ב""ר יואך נויאן","צדוק ב""ר יואך נויאן",,,,,,,,
person1837,"צדוק בר""א","צדוק בר""א","צדוק בר""א",,,,,,,,
person1838,צדוק מברעסלויא,"מברעסלויא (דאקטר), צדוק",צדוק מברעסלויא,,,,,,,,
person1839,צדוק קינשבורג,צדוק קינשבורג,צדוק קינשבורג,,,,,,,,
person1840,"צילך, טעבל בר''י","צילך, טעבל בר''י","צילך, טעבל בר''י",,,,,,,,
person1841,צעזאר,צעזאר (שרייבמייסטער אן דער ק' וויללהעלמס-שולע),צעזאר,,,,,,,,311914270
person1842,צערף,צערף,צערף,,,,,,,,
person1843,קאהן,קאהן (פראנצעזישער שפראכלעהרער),קאהן,,,,,,,,313003162
person1844,"קאסל, ליב","קאסל (פו""מ), ליב","קאסל, ליב",,,,,,,,
person1845,קאספר קאהן,קאספר קאהן,קאספר קאהן,,,,,,,,
person1846,קאפל המבורג,קאפל המבורג,קאפל המבורג,,,,,,,,
person1847,קארל בורשטיין,קארל בורשטיין (ק' ק' טאבאקפערלעגער),קארל בורשטיין,,,,,,,,
person1848,קארל קעניגסבערג,קארל קעניגסבערג,קארל קעניגסבערג,,,,,,,,
person1849,קארל קעניגסבערג,קארל קעניגסבערג,קארל קעניגסבערג,,,,,,,,
person1850,"קוא, משה","קוא, משה","קוא, משה",,,,,,,,287120967
person1851,"קוניץ, משה","קוניץ, משה (אב""ד דק""ק אובן, המחבר ספר העוין)","קוניץ, משה",,,,,,,,309622938
person1852,קיש,קיש,קיש,,,,,,,,310258867
person1853,"קלייף, בענדיט","קלייף, בענדיט","קלייף, בענדיט",,,,,,,,
person1854,קלמן נייאבויער,קלמן נייאבויער,קלמן נייאבויער,,,,,,,,
person1855,קלמן פארגעס,קלמן פארגעס,קלמן פארגעס,,,,,,,,
person1856,"קעסלין, מאיר","קעסלין, מאיר בר""ה","קעסלין, מאיר",,,,,,,,
person1857,ר' עוזר איש אפרתי,ר' עוזר איש אפרתי,ר' עוזר איש אפרתי,,,,,,,,
person1858,ר' שמואל ווערטהיימר,ר' שמואל ווערטהיימר,,,,,,,,,
person1859,"ראובן בר""מ צילץ","ראובן בר""מ צילץ","ראובן בר""מ צילץ",,,,,,,,
person1860,"ראובן בר""ש","ראובן בר""ש","ראובן בר""ש",,,,,,,,
person1861,"ראובן בר""ש","ראובן בר""ש","ראובן בר""ש",,,,,,,,
person1862,"ראובן בר""ש","ראובן בר""ש","ראובן בר""ש",,,,,,,,
person1863,ראובן גומפערטץ,ראובן גומפערטץ,ראובן גומפערטץ,,,,,,,,310742565
person1864,ראובן גומפערטץ,ראובן גומפערטץ,ראובן גומפערטץ,,,,,,,,310742565
person1865,ראובן דרעזן,ראובן דרעזן,ראובן דרעזן,,,,,,,,
person1866,ראובן הערצבערג,ראובן הערצבערג,ראובן הערצבערג,,,,,,,,
person1867,ראזאליע עפפינגער,ראזאליע עפפינגער,ראזאליע עפפינגער,,,,,,,,
person1868,"ראכנאווע, יוזל",,,,,,,,,Translator,
person1869,"רב אהרן בן משה מגזע צבי רא""בד","רב אהרן בן משה מגזע צבי רא""בד","רב אהרן בן משה מגזע צבי רא""בד",,,,,,,,
person1870,רב יצחק זעקיל עטהויזן,רב יצחק זעקיל עטהויזן,רב יצחק זעקיל עטהויזן,,,,,,,,
person1871,"רונקל, שלמה","רונקל, שלמה","רונקל, שלמה",,,,,,,,
person1872,"ריז, אברהם בר""מ","ריז, אברהם בר""מ","ריז, אברהם בר""מ",,,,,,,,
person1873,"ריז, וואלף בר""מ","ריז, וואלף בר""מ","ריז, וואלף בר""מ",,,,,,,,
person1874,"ריז, משה בן איצק","ריז, משה בן איצק","ריז, משה בן איצק",,,,,,,,
person1875,"ריז, נתן בר""פ","ריז, נתן בר""פ","ריז, נתן בר""פ",,,,,,,,
person1876,ריזל אשת אהרן יורש,ריזל אשת אהרן יורש,ריזל אשת אהרן יורש,,,,,,,,
person1877,"רינטל, יוסף","רינטל, יוסף","רינטל, יוסף",,,,,,,,
person1878,"רינטל, משה","רינטל, משה (פו""מ)","רינטל, משה",,,,,,,,
person1879,"ריס, ישראל","ריס, ישראל","ריס, ישראל",,,,,,,,26711232
person1880,"ריס, נתן","ריס, נתן","ריס, נתן",,,,,,,,
person1881,"רפאל בר""ז","רפאל בר""ז","רפאל בר""ז",,,,,,,,
person1882,רפאל גלויגא,רפאל גלויגא,רפאל גלויגא,,,,,,,,
person1883,רפאל וואלף גינסבערג,רפאל וואלף גינסבערג,רפאל וואלף גינסבערג,,,,,,,,
person1884,רפאל וועהלי (בחורי חמד),רפאל וועהלי (בחורי חמד),,,,,,,,,
person1885,שאול,"שאול (אב""ד פפ""דא)",שאול,,,,,,,,313378887
person1886,שאול,"שאול (דק""ק אשכנזים באמסטרדם)",שאול,,,,,,,,313378887
person1887,שאול,"שאול (אב""ד קהילת האשכנזים באמסטרדם)",שאול,,,,,,,,313378887
person1888,"שאול (אב""ד באמסטרדם)","שאול (אב""ד באמסטרדם)",,,,,,,,,
person1889,"שאול (אב""ד באמסטרדם)","שאול (אב""ד באמסטרדם)",,,,,,,,,
person1890,"שאול (אב""ד באמסטרדם)","שאול (אב""ד באמסטרדם)",,,,,,,,,
person1891,"שאול (אב""ד באמסטרדם)","שאול (אב""ד באמסטרדם)",,,,,,,,,
person1892,"שאול (אב""ד באמסטרדם)","שאול (אב""ד באמסטרדם)",,,,,,,,,
person1893,"שאול (סג""ל אב""ד ר""מ)","שאול (סג""ל אב""ד ר""מ)",,,,,,,,,
person1894,"שאול בן ר' הירש לווין (אב""ד ק""ק פ""פ דאדר)","שאול בן ר' הירש לווין (אב""ד ק""ק פ""פ דאדר)",,,,,,,,,
person1895,שאול הלוי,שאול הלוי,שאול הלוי,,,,,,,,298966411
person1896,שאול כהנא,שאול כהנא,,,,,,,,,299471352
person1897,שאול כהנא,שאול כהנא,,,,,,,,,299471352
person1898,שאול לנדא,שאול לנדא,שאול לנדא,,,,,,,,
person1899,שאול מענדלזאהן,שאול מענדלזאהן,שאול מענדלזאהן,,,,,,,,
person1900,שאול ראגאשנע,שאול ראגאשנע,שאול ראגאשנע,,,,,,,,
person1901,"שאול רבינ' דייני ק""ק ברלין","שאול רבינ' דייני ק""ק ברלין",,,,,,,,,
person1902,שבתי בן דוד מיאנוב,שבתי בן דוד מיאנוב,שבתי בן דוד מיאנוב,,,,,,,,
person1903,שבתי בן דוד מיאנוב,שבתי בן דוד מיאנוב,שבתי בן דוד מיאנוב,,,,,,,,
person1904,"שואל בר""א בפפד""א","שואל בר""א בפפד""א","שואל בר""א בפפד""א",,,,,,,,
person1905,שואל יפה,שואל יפה,שואל יפה,,,,,,,,
person1906,"שטודס, ליפמן","שטודס, ליפמן (גובה)","שטודס, ליפמן",,,,,,,,
person1907,"שטראשון, שלמה",,,,,,,,,,
person1908,"שטרעליץ, קאפל בן פו''מ אברהם","שטרעליץ, קאפל בן פו''מ אברהם","שטרעליץ, קאפל בן פו''מ אברהם",,,,,,,,
person1909,"שטרעליץ, קאפל בן פו""מ אברהם","שטרעליץ, קאפל בן פו""מ אברהם (ג""צ)","שטרעליץ, קאפל בן פו""מ אברהם",,,,,,,,
person1910,"שיאר, אברהם נפתלי הירץ",,,,,,,,,Author,97280842
person1911,"שינאווא (לה""ה אב""ד דק""ק), יצחק","שינאווא (לה""ה אב""ד דק""ק), יצחק",,,,,,,,,
person1912,"שיף, איזק בר""ב","שיף, איזק בר""ב","שיף, איזק בר""ב",,,,,,,,
person1913,שכנא לאנדויא,שכנא לאנדויא,שכנא לאנדויא,,,,,,,,
person1914,"שלאחטב, ברוך","שלאחטב, ברוך","שלאחטב, ברוך",,,,,,,,
person1915,"שלאחטב, ברוך","שלאחטב, ברוך","שלאחטב, ברוך",,,,,,,,
person1916,שלאס,שלאס,שלאס,,,,,,,,313342840
person1917,שלום,שלום,שלום,,,,,,,,313403060
person1918,"שלוס, מיכאל","שלוס, מיכאל","שלוס, מיכאל",,,,,,,,
person1919,שלמה,שלמה,שלמה,,,,,,,,313399858
person1920,שלמה,"שלמה (בע""מ ס' מרכב' המשנה)",שלמה,,,,,,,,313399858
person1921,שלמה,שלמה,שלמה,,,,,,,,313399858
person1922,שלמה אלימלך ואברהם,,,,,,,,,,141263331
person1923,"שלמה ב""ר זלמן","שלמה ב""ר זלמן","שלמה ב""ר זלמן",,,,,,,,298043082
person1924,"שלמה ב""ר מנחם","שלמה ב""ר מנחם","שלמה ב""ר מנחם",,,,,,,,69813099
person1925,שלמה בונצעל,שלמה בונצעל,שלמה בונצעל,,,,,,,,
person1926,שלמה בלאך,שלמה בלאך,שלמה בלאך,,,,,,,,59915999
person1927,"שלמה במהורר ישראל יצ""ו מק""ק שקלאוו","שלמה במהורר ישראל יצ""ו מק""ק שקלאוו","שלמה במהורר ישראל יצ""ו מק""ק שקלאוו",,,,,,,,
person1928,"שלמה בר""ז","שלמה בר""ז","שלמה בר""ז",,,,,,,,308281314
person1929,"שלמה דוד נ""ש (בחורי חמד)","שלמה דוד נ""ש (בחורי חמד)",,,,,,,,,
person1930,שלמה העלין,שלמה העלין,שלמה העלין,,,,,,,,
person1931,שלמה טורנויער,שלמה טורנויער,שלמה טורנויער,,,,,,,,
person1932,שלמה מבראד,"שלמה מבראד (רב דק""ק טורהאוויץ)",שלמה מבראד,,,,,,,,
person1933,שלמה ניערנשטיין,שלמה ניערנשטיין,שלמה ניערנשטיין,,,,,,,,
person1934,"שלמה פ""ל","שלמה פ""ל","שלמה פ""ל",,,,,,,,
person1935,שלמה צבי,שלמה צבי,שלמה צבי,,,,,,,,313003534
person1936,שלמה צוואנגער,שלמה צוואנגער,שלמה צוואנגער,,,,,,,,
person1937,שלמה צעדניק,שלמה צעדניק,שלמה צעדניק,,,,,,,,
person1938,שלמה קארגא,שלמה קארגא,שלמה קארגא,,,,,,,,
person1939,שלמה קראנעק,שלמה קראנעק,שלמה קראנעק,,,,,,,,
person1940,שלמה קראנק,שלמה קראנק,שלמה קראנק,,,,,,,,
person1941,שלמה רונקל,שלמה רונקל,שלמה רונקל,,,,,,,,
person1942,שלמה רונקל,שלמה רונקל,שלמה רונקל,,,,,,,,
person1943,שלמה שלם,שלמה שלם,שלמה שלם,,,,,,,,300066534
person1944,שלמה שלם,שלמה שלם,שלמה שלם,,,,,,,,300066534
person1945,שלמה שלם,"שלמה שלם (אב""ד ור""מ קהילת הספרדים)",שלמה שלם,,,,,,,,300066534
person1946,שלמה שלם,"שלמה שלם (אב""ד ור""מ קהילת הספרדים)",שלמה שלם,,,,,,,,300066534
person1947,שלמה שלם,"שלמה שלם (אב""ד קהילת הספרדים באמסטרדם)",שלמה שלם,,,,,,,,300066534
person1948,"שלעזינגר, הירץ","שלעזינגר, הירץ","שלעזינגר, הירץ",,,,,,,,
person1949,שמה הארשין (בחורי חמד),שמה הארשין (בחורי חמד),,,,,,,,,
person1950,"שמואל ב""כה נפתלי הירץ","שמואל ב""כה נפתלי הירץ (הזעצר הב'... מיעסניץ. ולעת עתה פה ק""ק ברלין.)","שמואל ב""כה נפתלי הירץ",,,,,,,,
person1951,"שמואל בו פ""ום ר""ר אשרי","שמואל בו פ""ום ר""ר אשרי","שמואל בו פ""ום ר""ר אשרי",,,,,,,,
person1952,שמואל בן הרב הגאון בענדיט,שמואל בן הרב הגאון בענדיט,שמואל בן הרב הגאון בענדיט,,,,,,,,
person1953,שמואל בן הרב ט' יצחק,שמואל בן הרב ט' יצחק,שמואל בן הרב ט' יצחק,,,,,,,,
person1954,שמואל בן שלמה חלפן,שמואל בן שלמה חלפן,שמואל בן שלמה חלפן,,,,,,,,
person1955,שמואל בפרוישטאט,שמואל בפרוישטאט,שמואל בפרוישטאט,,,,,,,,
person1956,"שמואל בר""א","שמואל בר""א","שמואל בר""א",,,,,,,,
person1957,"שמואל בר""א","שמואל בר""א","שמואל בר""א",,,,,,,,
person1958,"שמואל בר""י","שמואל בר""י","שמואל בר""י",,,,,,,,299020424
person1959,"שמואל בר""ש סג""ל","שמואל בר""ש סג""ל","שמואל בר""ש סג""ל",,,,,,,,
person1960,שמואל ברוך בינאוינטי,שמואל ברוך בינאוינטי,שמואל ברוך בינאוינטי,,,,,,,,
person1961,שמואל ברסלא,שמואל ברסלא,,,,,,,,,
person1962,שמואל ברסלא,שמואל ברסלא,שמואל ברסלא,,,,,,,,
person1963,שמואל העלפט,שמואל העלפט,שמואל העלפט,,,,,,,,
person1964,שמואל וואלף,שמואל וואלף,שמואל וואלף,,,,,,,,308270572
person1965,שמואל ווארבורג,שמואל ווארבורג,שמואל ווארבורג,,,,,,,,
person1966,שמואל ווערטהיים,שמואל ווערטהיים,,,,,,,,,
person1967,שמואל זנוויל,שמואל זנוויל,,,,,,,,,308697850
person1968,שמואל זנוויל,שמואל זנוויל,,,,,,,,,308697850
person1969,שמואל זנוויל בראנדיבורג,שמואל זנוויל בראנדיבורג (רב ודיין [הסכמת רבני יושבי על מדין]),שמואל זנוויל בראנדיבורג,,,,,,,,
person1970,"שמואל כ""ץ","שמואל כ""ץ","שמואל כ""ץ",,,,,,,,312390857
person1971,שמואל כהרר נפתלי הירץ,שמואל כהרר נפתלי הירץ,שמואל כהרר נפתלי הירץ,,,,,,,,
person1972,שמואל לאנדא,שמואל לאנדא,,,,,,,,,308278881
person1973,שמואל לוי,שמואל לוי,שמואל לוי,,,,,,,,308267788
person1974,"שמואל לוי בר""שח","שמואל לוי בר""שח","שמואל לוי בר""שח",,,,,,,,
person1975,שמואל לוי פרענקל,שמואל לוי פרענקל,,,,,,,,,
person1976,שמואל ניקלסוברג,שמואל ניקלסוברג,שמואל ניקלסוברג,,,,,,,,
person1977,"שמואל סג""ל לנדא","שמואל סג""ל לנדא","שמואל סג""ל לנדא",,,,,,,,12205527
person1978,שמואל סטנאב,שמואל סטנאב,שמואל סטנאב,,,,,,,,
person1979,שמואל סמטור,שמואל סמטור,שמואל סמטור,,,,,,,,
person1980,"שמואל פ""ד","שמואל פ""ד","שמואל פ""ד",,,,,,,,
person1981,"שמואל פ""ל","שמואל פ""ל","שמואל פ""ל",,,,,,,,
person1982,שמואל פאלאק,שמואל פאלאק,שמואל פאלאק,,,,,,,,
